step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
192,60,10.9438,70039.0386,219588.7792,2.0,2,1,0,1167.3173,3659.813
193,59,11.0247,54487.8467,170832.1228,3.0,1,0,1,923.5228,2895.4597
194,59,11.265,57892.5493,181507.001,0.0,0,0,0,981.2296,3076.3898
195,60,11.6065,75509.5531,236740.9195,0.0,1,1,0,1258.4926,3945.682
196,60,11.9608,63490.5012,199058.0115,0.0,0,0,0,1058.175,3317.6335
197,60,12.182,62955.2458,197379.8624,0.0,0,0,0,1049.2541,3289.6644
198,60,11.6986,49809.6345,156165.3622,0.0,1,1,1,830.1606,2602.756
199,60,11.6317,54548.192,171021.9796,0.0,0,0,0,909.1365,2850.3663
200,60,11.5489,55855.0569,175118.8788,0.0,0,0,0,930.9176,2918.648
201,61,11.4894,57177.0403,179263.8303,1.0,2,1,0,937.3285,2938.7513
202,61,11.418,47900.1826,150177.4574,0.0,0,0,0,785.2489,2461.9255
203,61,11.6499,61527.2867,192902.9764,0.0,0,0,0,1008.644,3162.3439
204,62,11.6003,62103.1933,194707.8209,2.0,3,1,0,1001.6644,3140.4487
205,62,11.7149,57297.6181,179641.4859,4.0,2,0,0,924.1551,2897.4433
206,62,11.6852,54213.9222,169973.4015,6.0,2,0,0,874.4181,2741.5065
207,63,11.2475,39603.5526,124165.8987,8.0,3,1,0,628.6278,1970.8873
208,62,11.404,67269.1123,210904.1844,11.0,3,0,1,1084.9857,3401.6804
209,62,11.4644,51060.2802,160085.0645,14.0,3,0,0,823.5529,2582.0172
210,63,11.5484,66390.2856,208149.1051,17.0,4,1,0,1053.8141,3303.954
211,63,11.7107,54416.1816,170606.9314,20.0,3,0,0,863.7489,2708.0465
212,63,11.8849,59555.8633,186721.263,24.0,4,0,0,945.3312,2963.8296
213,64,11.6351,56403.3211,176836.9666,8.0,3,1,0,881.3019,2763.0776
214,64,11.6095,52262.2915,163854.5183,10.0,2,0,0,816.5983,2560.2268
215,64,11.6705,56143.6472,176023.497,12.0,2,0,0,877.2445,2750.3671
216,65,11.5812,58657.5443,183904.6583,14.0,3,1,0,902.4238,2829.3024
217,64,11.5856,56524.2927,177216.8833,16.0,2,0,1,883.1921,2769.0138
218,64,11.5095,56827.1365,178166.5889,19.0,3,0,0,887.924,2783.853
219,65,11.1464,56501.9436,177146.7586,22.0,4,1,0,869.2607,2725.3347
220,65,11.3593,68533.7245,214869.0812,26.0,4,0,0,1054.365,3305.6782
221,65,11.5228,61146.4421,191708.1335,30.0,4,0,0,940.7145,2949.3559
222,66,11.4913,59417.6918,186287.8972,34.0,5,1,0,900.2681,2822.5439
223,66,11.6935,63606.1643,199420.0597,39.0,5,0,0,963.7298,3021.5161
224,65,11.5616,50155.968,157249.6904,20.0,3,0,1,771.6303,2419.226
225,66,11.4001,57655.8873,180764.1523,23.0,4,1,0,873.5741,2738.8508
226,65,11.5559,61456.1928,192679.4519,15.0,1,0,1,945.4799,2964.2993
227,65,11.617,53904.5429,169003.3152,16.0,1,0,0,829.3007,2600.051
228,66,11.5165,59826.1144,187569.0866,17.0,2,1,0,906.4563,2841.9559
229,66,11.6404,62801.5157,196897.7408,0.0,0,0,0,951.5381,2983.2991
230,66,11.7349,58417.5328,183152.3787,0.0,0,0,0,885.1141,2775.036
231,67,11.4295,55864.8496,175149.0789,1.0,2,1,0,833.8037,2614.1654
232,67,11.4603,59389.4849,186200.1299,2.0,1,0,0,886.4102,2779.1064
233,67,11.3942,58975.083,184900.2529,3.0,1,0,0,880.2251,2759.7053
234,68,11.3479,62117.4323,194751.9922,5.0,3,1,0,913.4917,2863.9999
235,68,11.2414,56296.6948,176502.5669,8.0,3,0,0,827.8926,2595.626
236,67,11.148,58106.3545,182176.8214,11.0,3,0,1,867.259,2719.057
237,68,10.9325,53076.0441,166405.0471,11.0,3,1,0,780.5301,2447.133
